FlightID,RouteCode,Origin,Destination,FlightDate,FlightDurationMins,AircraftType,SeatsAvailable,SeatsSold,Revenue,OperationalCost
104792,HYD-LHR,HYD,LHR,2024-08-03,587,Airbus A350-900,325,309,1774468.11,1423196.56
104793,MAA-AMD,MAA,AMD,2025-04-25,119,Boeing 737-800,189,126,206400.18,161235.93
104794,MAA-BKK,MAA,BKK,2025-06-03,185,Boeing 737-800,189,178,422284.7,261659.48
104795,AMD-NAG,AMD,NAG,2025-05-23,71,Airbus A320,180,180,95333.27,114725.27
104796,CCU-LKO,CCU,LKO,2026-05-19,97,ATR 72-600,72,66,75362.5,67161.29
104797,MAA-JFK,MAA,JFK,2026-01-08,985,Boeing 777-300ER,396,333,3142754.96,2614947.78
104798,DEL-MAA,DEL,MAA,2026-06-19,148,Boeing 737-800,189,177,199300.65,212583.73
104799,BOM-HKG,BOM,HKG,2026-06-23,347,Boeing 787-8,242,160,726291.71,513237.24
104800,BLR-SIN,BLR,SIN,2024-11-16,267,Boeing 787-8,242,242,468450.88,420331.09
104801,HYD-NAG,HYD,NAG,2025-12-16,54,Airbus A321neo,220,220,139493.54,107582.15
104802,DEL-BKK,DEL,BKK,2025-12-29,233,Airbus A321neo,220,189,314302.21,378514.32
104803,DEL-SIN,DEL,SIN,2026-06-14,339,Boeing 787-8,242,140,555522.47,498364.22
104804,HYD-LHR,HYD,LHR,2025-12-05,584,Boeing 787-8,242,242,1262073.84,940375.23
104805,MAA-PNQ,MAA,PNQ,2024-09-12,89,Airbus A321neo,220,159,160688.91,142502.51
104806,BOM-HKG,BOM,HKG,2025-11-24,348,Boeing 787-8,242,216,640663.13,540643.12
104807,MAA-BKK,MAA,BKK,2026-02-12,188,Boeing 737-800,189,151,364276.22,299768.1
104808,PNQ-LKO,PNQ,LKO,2025-04-17,105,Boeing 737-800,189,126,184966.45,163550.87
104809,MAA-AMD,MAA,AMD,2025-02-09,141,Airbus A320,180,140,210047.78,161752.9
104810,CCU-AMD,CCU,AMD,2025-01-06,159,Boeing 737-800,189,148,166898.39,185362.22
104811,CCU-AMD,CCU,AMD,2024-12-19,144,Airbus A321neo,220,214,196481.73,227103.12
104812,PNQ-LKO,PNQ,LKO,2024-09-15,121,Boeing 737-800,189,108,186718.3,143473.88
104813,DEL-SIN,DEL,SIN,2024-09-05,334,Boeing 787-8,242,210,767454.7,610737.24
104814,HYD-NAG,HYD,NAG,2025-04-09,68,Boeing 737-800,189,171,92867.75,101985.17
104815,HYD-LHR,HYD,LHR,2025-04-16,583,Airbus A350-900,325,325,1959540.19,1344154.74
104816,MAA-BKK,MAA,BKK,2024-08-01,203,Boeing 737-800,189,122,380787.19,265319.39
104817,HYD-COK,HYD,COK,2025-09-17,96,Boeing 737-800,189,173,129268.7,129274.82
104818,MAA-BKK,MAA,BKK,2025-07-08,184,Boeing 787-8,242,177,347612.77,348753.2
104819,AMD-NAG,AMD,NAG,2025-10-03,94,Airbus A320,180,139,111466.59,120526.35
104820,DEL-MAA,DEL,MAA,2026-05-01,155,Airbus A320,180,129,228758.67,188431.9
104821,BOM-LKO,BOM,LKO,2025-10-31,126,Airbus A321neo,220,188,197869.05,158107.16
104822,MAA-AMD,MAA,AMD,2025-04-08,143,Airbus A321neo,220,211,173048.15,175147.95
104823,PNQ-NAG,PNQ,NAG,2026-04-25,72,Airbus A321neo,220,194,154833.52,128032.56
104824,CCU-LKO,CCU,LKO,2026-06-18,84,Airbus A320,180,172,153620.25,132391.85
104825,BOM-HKG,BOM,HKG,2026-04-15,325,Boeing 787-8,242,231,676662.35,631877.58
104826,CCU-AMD,CCU,AMD,2025-04-05,137,Airbus A321neo,220,162,170428.67,226726.49
104827,MAA-JFK,MAA,JFK,2024-11-22,985,Boeing 787-8,242,203,2216148.02,1429839.16
104828,CCU-AMD,CCU,AMD,2024-11-02,153,Airbus A320,180,151,163794.68,178724.89
104829,BOM-HKG,BOM,HKG,2026-01-17,330,Boeing 787-8,242,236,543585.63,520000.82
104830,PNQ-LKO,PNQ,LKO,2025-04-11,102,Airbus A320,180,151,187393.34,150224.96
104831,BLR-DOH,BLR,DOH,2026-03-13,246,Airbus A321neo,220,183,360291.73,399897.21
104832,AMD-NAG,AMD,NAG,2026-01-19,72,Airbus A320,180,176,95402.5,115653.28
104833,BLR-SYD,BLR,SYD,2024-10-13,697,Boeing 787-8,242,174,1566219.1,1219057.67
104834,HYD-SIN,HYD,SIN,2025-05-18,256,Airbus A321neo,220,220,464338.53,390880.23
104835,MAA-BKK,MAA,BKK,2024-12-16,202,Boeing 787-8,242,242,344232.08,347901.62
104836,CCU-NAG,CCU,NAG,2025-09-21,111,Airbus A320,180,143,146335.22,134964.19
104837,DEL-SIN,DEL,SIN,2025-11-14,325,Boeing 777-300ER,396,371,1095201.74,934001.64
104838,MAA-AMD,MAA,AMD,2024-07-30,131,Boeing 737-800,189,117,166528.77,160778.88
104839,BOM-COK,BOM,COK,2025-05-04,96,Boeing 787-8,242,162,155608.98,159266.73
104840,AMD-NAG,AMD,NAG,2025-03-06,93,Airbus A321neo,220,184,108002.75,126334.32
104841,BLR-SYD,BLR,SYD,2025-12-05,691,Boeing 777-300ER,396,368,3077546.19,2037445.67
104842,DEL-MAA,DEL,MAA,2026-01-21,152,Boeing 737-800,189,162,244817.4,196042.16
104843,BLR-PNQ,BLR,PNQ,2026-01-15,87,ATR 72-600,72,65,96953.85,62681.26
104844,DEL-MAA,DEL,MAA,2026-03-17,159,Airbus A321neo,220,92,221576.01,209127.23
104845,HYD-PAT,HYD,PAT,2026-01-24,115,Boeing 737-800,189,187,166774.18,158140.77
104846,MAA-BKK,MAA,BKK,2026-01-23,184,Boeing 737-800,189,184,335442.12,277136.18
104847,BOM-JAI,BOM,JAI,2026-05-08,90,Airbus A320,180,180,136009.9,135805.81
104848,MAA-DOH,MAA,DOH,2025-03-03,278,Airbus A321neo,220,176,579998.74,448026.69
104849,CCU-AMD,CCU,AMD,2025-06-05,143,Boeing 737-800,189,150,170606.98,190634.83
104850,MAA-BKK,MAA,BKK,2026-02-27,198,Boeing 787-8,242,224,318000.57,334309.85
104851,BLR-SIN,BLR,SIN,2025-01-08,266,Airbus A320,180,165,360151.47,350841.44
104852,BOM-HKG,BOM,HKG,2025-09-14,340,Boeing 777-300ER,396,345,1040730.42,958376.53
104853,MAA-AMD,MAA,AMD,2025-12-15,140,Airbus A321neo,220,122,242347.83,190914.44
104854,BOM-COK,BOM,COK,2024-08-19,97,Airbus A320,180,135,171992.13,142150.7
104855,CCU-LKO,CCU,LKO,2025-04-06,94,Airbus A320,180,180,157592.19,130026.97
104856,BLR-JFK,BLR,JFK,2025-09-28,981,Boeing 787-8,242,194,1924874.89,1587608.52
104857,HYD-LHR,HYD,LHR,2025-05-03,587,Airbus A350-900,325,240,1625056.3,1370707.37
104858,BOM-COK,BOM,COK,2024-07-21,101,Airbus A320,180,180,160177.96,144634.22
104859,PNQ-LKO,PNQ,LKO,2024-12-12,117,Boeing 737-800,189,165,211242.39,158116.52
104860,BLR-BKK,BLR,BKK,2025-11-23,205,Airbus A321neo,220,151,474011.33,359311.86
104861,PNQ-LKO,PNQ,LKO,2025-12-27,122,Boeing 787-8,242,164,209501.28,172303.33
104862,PNQ-LKO,PNQ,LKO,2024-12-26,125,Boeing 737-800,189,169,184749.84,148305.77
104863,DEL-NAG,DEL,NAG,2025-10-09,87,ATR 72-600,72,47,76180.61,70206.38
104864,AMD-NAG,AMD,NAG,2025-08-12,78,ATR 72-600,72,62,53895.62,65011.5
104865,AMD-NAG,AMD,NAG,2026-02-19,81,Airbus A320,180,157,112023.78,124344.18
104866,HYD-PAT,HYD,PAT,2025-07-23,116,Boeing 787-8,242,176,183475.16,164426.31
104867,AMD-NAG,AMD,NAG,2025-02-04,71,Boeing 737-800,189,147,100637.17,117295.22
104868,CCU-PAT,CCU,PAT,2025-04-25,70,ATR 72-600,72,72,63936.66,57703.48
104869,HYD-SIN,HYD,SIN,2026-01-02,264,Boeing 787-8,242,198,680920.58,498609.04
104870,LKO-IXC,LKO,IXC,2024-07-21,63,Boeing 737-800,189,138,128181.05,118210.26
104871,LKO-IXC,LKO,IXC,2026-06-07,66,Boeing 737-800,189,91,116418.69,114758.19
104872,DEL-MAA,DEL,MAA,2024-12-08,157,Airbus A320,180,141,212936.06,196366.33
104873,MAA-JFK,MAA,JFK,2025-10-19,984,Boeing 787-8,242,168,2281009.93,1656160.43
104874,BOM-HKG,BOM,HKG,2025-03-04,334,Boeing 777-300ER,396,272,1067609.17,963633.35
104875,BLR-JFK,BLR,JFK,2024-07-06,978,Airbus A350-900,325,260,2252236.32,2157870.69
104876,MAA-BKK,MAA,BKK,2025-02-06,197,Boeing 787-8,242,234,408150.95,302705.11
104877,AMD-PAT,AMD,PAT,2025-12-27,113,Airbus A320,180,132,217644.32,167172.65
104878,MAA-JFK,MAA,JFK,2025-09-02,986,Boeing 787-8,242,224,1521598.52,1466938.0
104879,HYD-COK,HYD,COK,2025-03-07,84,Airbus A320,180,115,131894.96,122745.26
104880,BLR-SYD,BLR,SYD,2026-03-11,700,Airbus A350-900,325,198,1554168.19,1419132.31
104881,MAA-AMD,MAA,AMD,2026-04-25,135,Airbus A320,180,152,199372.87,162015.19
104882,DEL-MAA,DEL,MAA,2025-07-21,166,Airbus A320,180,142,228083.73,200200.42
104883,BLR-SIN,BLR,SIN,2025-07-13,248,Boeing 737-800,189,136,351273.16,347545.02
104884,HYD-COK,HYD,COK,2026-03-29,89,Airbus A320,180,153,163673.43,132025.32
104885,CCU-PAT,CCU,PAT,2025-06-18,73,Airbus A320,180,127,105657.05,105043.77
104886,MAA-BKK,MAA,BKK,2025-07-30,184,Airbus A320,180,174,340936.6,270696.99
104887,HYD-NAG,HYD,NAG,2024-09-16,64,Airbus A321neo,220,182,128114.39,104872.48
104888,MAA-PNQ,MAA,PNQ,2025-03-08,92,Boeing 737-800,189,120,186307.68,136001.06
104889,BOM-HKG,BOM,HKG,2025-06-27,332,Boeing 787-8,242,177,711465.0,526415.79
104890,BLR-SYD,BLR,SYD,2026-05-18,711,Boeing 777-300ER,396,396,2328383.94,1888358.36
104891,PNQ-JAI,PNQ,JAI,2025-06-14,104,Airbus A321neo,220,140,113940.42,140508.61
104892,PNQ-LKO,PNQ,LKO,2025-09-02,124,Airbus A321neo,220,171,187926.59,157258.08
104893,MAA-AMD,MAA,AMD,2026-06-18,132,Boeing 737-800,189,134,206294.78,174974.97
104894,HYD-NAG,HYD,NAG,2026-04-01,67,Airbus A320,180,172,125614.73,96689.94
104895,BOM-JAI,BOM,JAI,2025-11-02,87,Airbus A320,180,156,156781.93,135900.52
104896,BLR-SIN,BLR,SIN,2025-11-02,256,Airbus A321neo,220,192,512702.89,418404.84
104897,PNQ-NAG,PNQ,NAG,2026-06-01,66,Airbus A320,180,129,121926.36,112117.75
104898,BOM-COK,BOM,COK,2024-11-19,97,Boeing 737-800,189,158,172019.92,145548.04
104899,DEL-SIN,DEL,SIN,2025-07-12,333,Boeing 777-300ER,396,269,1037092.22,903515.6
104900,MAA-DOH,MAA,DOH,2024-12-03,261,Airbus A320,180,180,494518.87,362703.69
104901,PNQ-LKO,PNQ,LKO,2025-03-08,126,Airbus A320,180,120,191956.77,149842.82
104902,BOM-LKO,BOM,LKO,2026-01-02,118,Boeing 787-8,242,238,209869.31,183219.77
104903,BLR-SIN,BLR,SIN,2024-09-13,264,Boeing 787-8,242,168,447074.89,410703.88
104904,AMD-NAG,AMD,NAG,2025-11-27,86,Airbus A320,180,167,98097.26,123334.35
104905,MAA-PNQ,MAA,PNQ,2025-12-31,109,Airbus A320,180,180,186093.97,137509.94
104906,DEL-MAA,DEL,MAA,2026-05-31,150,Boeing 737-800,189,168,262668.98,199077.72
104907,BOM-LKO,BOM,LKO,2025-02-01,129,Airbus A320,180,132,171876.15,162148.72
104908,LKO-IXC,LKO,IXC,2026-05-15,81,Airbus A320,180,180,159468.93,115458.36
104909,MAA-JFK,MAA,JFK,2025-09-12,986,Boeing 777-300ER,396,396,3338921.6,2622413.23
104910,PNQ-LKO,PNQ,LKO,2025-02-11,122,Airbus A321neo,220,194,215121.97,178748.98
104911,BOM-LKO,BOM,LKO,2025-04-13,116,Boeing 787-8,242,242,214519.79,175740.85
104912,BOM-LKO,BOM,LKO,2025-11-13,127,Boeing 787-8,242,242,195019.0,194816.12
104913,BOM-LKO,BOM,LKO,2025-07-31,127,Airbus A321neo,220,165,221999.85,174266.64
104914,MAA-BKK,MAA,BKK,2025-04-27,190,Airbus A321neo,220,219,424604.53,311333.7
104915,PNQ-LKO,PNQ,LKO,2025-04-21,122,Airbus A321neo,220,201,186369.3,174386.03
104916,MAA-JFK,MAA,JFK,2024-11-19,992,Boeing 787-8,242,215,1915022.5,1560067.39
104917,MAA-BKK,MAA,BKK,2025-09-02,203,Boeing 737-800,189,153,280139.87,263007.18
104918,CCU-NAG,CCU,NAG,2026-05-20,93,Airbus A320,180,155,149861.37,130588.3
104919,CCU-LKO,CCU,LKO,2025-09-01,94,Airbus A320,180,92,173275.02,135736.9
104920,PNQ-LKO,PNQ,LKO,2026-06-20,121,Boeing 787-8,242,194,197120.01,164658.48
104921,BLR-COK,BLR,COK,2025-04-02,52,ATR 72-600,72,59,69920.28,56293.12
104922,MAA-AMD,MAA,AMD,2026-05-04,125,Boeing 737-800,189,148,178395.68,167424.99
104923,HYD-LKO,HYD,LKO,2025-11-18,102,Airbus A320,180,177,133075.06,145323.48
104924,MAA-BKK,MAA,BKK,2026-05-16,200,Boeing 737-800,189,136,419711.65,285056.74
104925,HYD-LKO,HYD,LKO,2026-02-01,122,Boeing 787-8,242,167,148497.21,171328.31
104926,BLR-DOH,BLR,DOH,2025-04-25,258,Airbus A321neo,220,220,364377.99,409213.49
104927,MAA-AMD,MAA,AMD,2026-03-18,123,Airbus A320,180,104,203933.27,166902.49
104928,DEL-MAA,DEL,MAA,2024-11-25,162,Airbus A321neo,220,122,202324.91,231516.63
104929,PNQ-LKO,PNQ,LKO,2026-06-11,124,Boeing 737-800,189,174,159585.47,144714.89
104930,BOM-COK,BOM,COK,2025-08-09,103,Boeing 737-800,189,189,150101.19,147863.68
104931,BOM-HKG,BOM,HKG,2025-08-21,335,Airbus A350-900,325,241,1073098.17,821352.79
104932,BLR-SIN,BLR,SIN,2025-12-15,266,Boeing 787-8,242,233,510151.18,432618.92
104933,HYD-LKO,HYD,LKO,2024-12-03,101,Airbus A320,180,145,123176.03,136386.99
104934,MAA-BKK,MAA,BKK,2026-05-24,201,Airbus A320,180,180,353993.42,263770.78
104935,PNQ-JAI,PNQ,JAI,2025-03-17,96,Airbus A320,180,127,143313.03,140344.48
104936,BLR-DOH,BLR,DOH,2025-02-03,262,Airbus A320,180,125,333253.7,327940.69
104937,BLR-PNQ,BLR,PNQ,2025-12-04,72,Boeing 737-800,189,173,150676.93,118277.24
104938,MAA-BKK,MAA,BKK,2026-04-15,189,Airbus A321neo,220,195,417599.72,279300.52
104939,PNQ-NAG,PNQ,NAG,2026-05-25,71,Airbus A320,180,180,131682.8,109454.47
104940,HYD-LHR,HYD,LHR,2026-03-06,595,Boeing 777-300ER,396,342,1571164.59,1460289.59
104941,BOM-COK,BOM,COK,2026-02-02,106,Airbus A321neo,220,162,222411.47,166212.17
104942,MAA-AMD,MAA,AMD,2026-03-29,121,Boeing 787-8,242,172,266377.69,194687.35
104943,BLR-DOH,BLR,DOH,2025-07-19,260,Boeing 787-8,242,221,510757.34,381088.3
104944,DEL-BKK,DEL,BKK,2024-10-19,230,Boeing 787-8,242,155,526687.46,450128.61
104945,AMD-NAG,AMD,NAG,2025-12-26,78,Airbus A320,180,177,94976.92,121543.2
104946,BLR-JFK,BLR,JFK,2024-08-19,986,Airbus A350-900,325,246,2756632.09,2056664.83
104947,CCU-NAG,CCU,NAG,2024-08-06,106,Boeing 737-800,189,135,143877.93,138145.4
104948,DEL-SIN,DEL,SIN,2025-03-05,318,Boeing 787-8,242,136,575476.95,496898.2
104949,CCU-AMD,CCU,AMD,2026-06-04,144,Boeing 787-8,242,211,166873.9,210510.74
104950,AMD-NAG,AMD,NAG,2025-04-08,86,Boeing 737-800,189,170,104068.18,121351.12
104951,PNQ-NAG,PNQ,NAG,2025-11-30,71,Airbus A320,180,145,136837.65,107132.17
104952,MAA-AMD,MAA,AMD,2025-08-17,120,Boeing 737-800,189,185,222901.46,171382.6
104953,AMD-NAG,AMD,NAG,2025-10-05,72,Airbus A320,180,125,128808.63,119351.61
104954,MAA-AMD,MAA,AMD,2024-12-06,133,Boeing 787-8,242,242,233239.69,212815.76
104955,BOM-HKG,BOM,HKG,2026-03-13,335,Airbus A350-900,325,223,1123350.33,802756.46
104956,BOM-COK,BOM,COK,2024-10-14,108,Boeing 737-800,189,151,152760.84,146759.42
104957,DEL-MAA,DEL,MAA,2025-12-12,155,Airbus A321neo,220,193,264487.71,239791.04
104958,BOM-JAI,BOM,JAI,2025-07-30,96,Boeing 737-800,189,129,176822.7,135804.13
104959,DEL-COK,DEL,COK,2025-01-20,171,Boeing 737-800,189,189,263827.41,206535.36
104960,MAA-AMD,MAA,AMD,2024-07-29,136,Boeing 787-8,242,213,199545.18,193403.6
104961,MAA-BKK,MAA,BKK,2025-07-01,183,Airbus A320,180,127,392876.65,270318.33
104962,MAA-AMD,MAA,AMD,2026-06-23,126,Airbus A321neo,220,174,168287.77,176377.48
104963,BOM-LKO,BOM,LKO,2025-03-11,110,Airbus A321neo,220,177,216923.54,173307.18
104964,HYD-COK,HYD,COK,2024-12-11,82,ATR 72-600,72,70,69116.24,67188.06
104965,DEL-BKK,DEL,BKK,2026-06-18,253,Airbus A320,180,180,317469.4,323979.82
104966,BOM-COK,BOM,COK,2025-04-01,104,Airbus A320,180,164,214702.9,153018.49
104967,CCU-LKO,CCU,LKO,2024-07-05,105,Boeing 737-800,189,161,179883.24,140856.13
104968,BOM-HKG,BOM,HKG,2025-06-15,344,Boeing 787-8,242,158,672948.75,527584.69
104969,BLR-JFK,BLR,JFK,2025-07-29,985,Airbus A350-900,325,252,2262240.16,2176920.27
104970,BOM-COK,BOM,COK,2024-09-10,102,Boeing 737-800,189,167,157861.93,151024.76
104971,MAA-JFK,MAA,JFK,2024-11-06,986,Boeing 777-300ER,396,317,3811797.21,2956686.07
104972,BOM-LKO,BOM,LKO,2025-03-02,107,Airbus A321neo,220,168,186564.52,157611.27
104973,BOM-COK,BOM,COK,2024-07-08,119,Boeing 787-8,242,183,232144.06,170967.14
104974,BOM-COK,BOM,COK,2024-07-09,118,Airbus A321neo,220,147,179937.6,164337.56
104975,BOM-HKG,BOM,HKG,2024-12-18,346,Boeing 787-8,242,233,666682.12,627800.46
104976,BOM-HKG,BOM,HKG,2024-10-27,348,Airbus A350-900,325,213,905978.0,729427.97
104977,BOM-HKG,BOM,HKG,2026-06-10,333,Boeing 787-8,242,214,825793.01,598548.0
104978,DEL-SIN,DEL,SIN,2026-03-10,321,Boeing 777-300ER,396,313,921169.15,828047.9
104979,BLR-COK,BLR,COK,2024-11-22,48,Airbus A320,180,168,120444.08,97190.37
104980,AMD-NAG,AMD,NAG,2025-11-13,86,Airbus A320,180,168,115369.9,114977.03
104981,BLR-SIN,BLR,SIN,2025-11-08,265,Airbus A320,180,136,411397.71,371135.51
104982,BLR-SIN,BLR,SIN,2026-03-26,258,Airbus A321neo,220,201,429882.71,436732.05
104983,BOM-HKG,BOM,HKG,2026-05-26,348,Boeing 777-300ER,396,326,1060243.23,961276.4
104984,DEL-SIN,DEL,SIN,2026-03-17,326,Boeing 787-8,242,143,649026.27,545374.47
104985,BOM-HKG,BOM,HKG,2025-04-30,336,Airbus A350-900,325,325,890128.46,714955.46
104986,BLR-SYD,BLR,SYD,2025-02-26,701,Airbus A350-900,325,285,2076129.05,1471687.8
104987,BOM-HKG,BOM,HKG,2025-07-11,340,Boeing 787-8,242,178,855559.04,520572.84
104988,HYD-SIN,HYD,SIN,2026-05-22,279,Boeing 787-8,242,206,524531.38,442271.14
104989,BLR-SIN,BLR,SIN,2025-01-22,258,Airbus A320,180,144,495713.34,379199.6
104990,PNQ-LKO,PNQ,LKO,2025-03-22,117,Boeing 787-8,242,180,196682.4,171183.72
104991,BLR-DXB,BLR,DXB,2026-06-10,213,Airbus A320,180,136,248374.26,289747.43
104992,BLR-SIN,BLR,SIN,2025-06-08,266,Airbus A321neo,220,176,465728.02,405699.07
104993,DEL-SIN,DEL,SIN,2025-06-02,339,Boeing 787-8,242,177,686645.58,493401.72
104994,BLR-SIN,BLR,SIN,2024-12-03,256,Airbus A320,180,154,434608.28,339175.12
104995,MAA-AMD,MAA,AMD,2026-01-25,128,Airbus A320,180,139,184417.43,167996.84
104996,PNQ-NAG,PNQ,NAG,2025-06-10,74,Airbus A320,180,114,160974.48,113392.6
104997,BLR-DOH,BLR,DOH,2025-05-23,242,Boeing 787-8,242,242,531338.61,403975.77
104998,PNQ-JAI,PNQ,JAI,2024-09-30,99,Airbus A320,180,180,174048.59,137279.61
104999,DEL-MAA,DEL,MAA,2024-10-02,157,Boeing 737-800,189,144,254909.42,210294.8
105000,HYD-PAT,HYD,PAT,2025-08-28,120,Boeing 787-8,242,228,200007.14,192916.36
105001,HYD-PAT,HYD,PAT,2024-12-07,123,Airbus A321neo,220,162,189896.54,156055.69
105002,PNQ-NAG,PNQ,NAG,2026-06-10,86,Airbus A321neo,220,156,98385.11,116623.4
105003,DEL-BKK,DEL,BKK,2025-12-13,234,Airbus A321neo,220,160,411614.91,351755.87
105004,HYD-IXC,HYD,IXC,2026-02-27,148,Airbus A321neo,220,173,248700.1,212397.96
105005,MAA-BKK,MAA,BKK,2024-07-03,182,Airbus A321neo,220,220,327960.88,276345.14
105006,MAA-AMD,MAA,AMD,2024-11-22,135,Boeing 787-8,242,226,170161.83,182503.62
105007,HYD-PAT,HYD,PAT,2025-07-22,110,Airbus A320,180,140,189664.2,157164.49
105008,AMD-NAG,AMD,NAG,2025-06-12,83,Boeing 737-800,189,116,92897.09,118099.41
105009,MAA-JFK,MAA,JFK,2026-04-29,985,Airbus A350-900,325,313,2341476.5,2067368.65
105010,MAA-AMD,MAA,AMD,2025-02-26,136,Boeing 737-800,189,145,205169.99,166034.24
105011,CCU-LKO,CCU,LKO,2026-03-05,88,ATR 72-600,72,72,80501.93,71306.9
105012,MAA-JFK,MAA,JFK,2024-08-29,982,Boeing 787-8,242,240,1315179.29,1450678.12
105013,MAA-AMD,MAA,AMD,2026-02-23,138,Airbus A320,180,144,177270.91,159240.51
105014,BOM-COK,BOM,COK,2025-05-14,114,Airbus A321neo,220,181,212378.18,169613.6
105015,CCU-NAG,CCU,NAG,2025-02-22,103,Airbus A320,180,136,119058.34,135832.8
105016,MAA-BKK,MAA,BKK,2026-03-07,192,Airbus A320,180,106,368838.35,276174.95
105017,BLR-DXB,BLR,DXB,2024-08-20,230,Airbus A320,180,105,315151.28,330042.08
105018,BLR-SIN,BLR,SIN,2024-09-29,257,Boeing 737-800,189,150,404153.84,338840.77
105019,CCU-LKO,CCU,LKO,2024-07-26,106,Airbus A320,180,139,163113.31,132390.06
105020,MAA-JFK,MAA,JFK,2026-04-12,985,Boeing 787-8,242,178,1973223.28,1608474.93
105021,MAA-AMD,MAA,AMD,2026-02-06,139,Boeing 787-8,242,156,227550.28,192364.78
105022,BLR-PNQ,BLR,PNQ,2025-10-12,78,ATR 72-600,72,62,79405.08,67108.61
105023,BLR-DOH,BLR,DOH,2024-09-29,242,Boeing 787-8,242,206,420804.36,379788.15
105024,BOM-LKO,BOM,LKO,2025-03-08,109,Airbus A321neo,220,170,177699.64,157719.24
105025,BLR-SYD,BLR,SYD,2025-10-02,693,Airbus A350-900,325,242,1789889.61,1639247.05
105026,AMD-NAG,AMD,NAG,2024-11-05,83,Airbus A320,180,151,93753.64,121959.2
105027,LKO-IXC,LKO,IXC,2025-08-22,68,Boeing 737-800,189,109,123308.63,116120.79
105028,BOM-LKO,BOM,LKO,2025-08-20,122,Airbus A320,180,154,190549.56,159753.92
105029,CCU-LKO,CCU,LKO,2025-11-20,85,ATR 72-600,72,52,76926.86,69733.29
105030,BLR-DOH,BLR,DOH,2025-02-07,250,Airbus A320,180,155,375435.67,326965.8
105031,AMD-PAT,AMD,PAT,2026-05-14,134,Airbus A321neo,220,154,260014.69,176153.6
105032,DEL-MAA,DEL,MAA,2026-04-17,167,Boeing 737-800,189,165,186821.39,187364.94
105033,HYD-LHR,HYD,LHR,2025-09-09,577,Boeing 787-8,242,194,1153135.52,955924.9
105034,BLR-COK,BLR,COK,2026-02-04,59,Airbus A321neo,220,131,120929.2,103087.65
105035,PNQ-LKO,PNQ,LKO,2025-08-09,104,Boeing 737-800,189,170,187297.16,166133.04
105036,AMD-NAG,AMD,NAG,2026-03-09,92,Airbus A320,180,96,110639.47,121024.31
105037,BLR-SIN,BLR,SIN,2025-04-25,247,Boeing 787-8,242,237,504596.31,448062.45
105038,AMD-PAT,AMD,PAT,2024-11-16,125,Airbus A321neo,220,180,258519.4,175136.79
105039,BLR-SYD,BLR,SYD,2025-05-27,691,Airbus A350-900,325,262,1851948.91,1779866.04
105040,MAA-JFK,MAA,JFK,2025-01-09,983,Airbus A350-900,325,293,3242078.5,2471143.94
105041,BOM-LKO,BOM,LKO,2024-07-31,105,Boeing 737-800,189,159,135912.24,166871.9
105042,HYD-LHR,HYD,LHR,2025-09-25,581,Boeing 777-300ER,396,277,2037625.05,1450822.39
105043,MAA-BKK,MAA,BKK,2026-02-17,191,Airbus A321neo,220,180,292207.55,285840.91
105044,MAA-AMD,MAA,AMD,2025-06-26,132,Boeing 787-8,242,225,274656.74,212076.12
105045,BOM-LKO,BOM,LKO,2024-09-21,117,Airbus A320,180,134,200276.79,156085.12
105046,BLR-BKK,BLR,BKK,2024-08-27,208,Airbus A321neo,220,220,378744.91,360263.68
105047,BOM-LKO,BOM,LKO,2025-01-05,122,Airbus A320,180,175,212025.68,147441.53
105048,HYD-COK,HYD,COK,2025-10-01,91,Boeing 737-800,189,162,138184.3,131056.6
105049,BLR-JFK,BLR,JFK,2024-08-20,984,Boeing 787-8,242,196,2413016.31,1676659.0
105050,DEL-SIN,DEL,SIN,2024-07-19,331,Boeing 777-300ER,396,261,1022359.48,841320.35
105051,BLR-SIN,BLR,SIN,2024-09-04,262,Airbus A320,180,135,398228.0,355886.69
105052,HYD-PAT,HYD,PAT,2024-12-23,114,Boeing 737-800,189,176,179351.0,156515.46
105053,MAA-BKK,MAA,BKK,2025-06-18,195,Airbus A321neo,220,189,397402.24,283341.62
105054,PNQ-LKO,PNQ,LKO,2026-03-12,107,Airbus A320,180,113,169030.84,144538.21
105055,BOM-JAI,BOM,JAI,2024-08-12,94,Boeing 737-800,189,146,152267.42,128119.67
105056,MAA-BKK,MAA,BKK,2024-11-17,179,Boeing 737-800,189,169,307839.48,289569.41
105057,BOM-HKG,BOM,HKG,2025-09-07,341,Boeing 777-300ER,396,378,1314599.12,864343.67
105058,BLR-SIN,BLR,SIN,2025-10-24,256,Boeing 737-800,189,160,518019.41,393722.64
105059,BOM-HKG,BOM,HKG,2025-05-31,325,Boeing 787-8,242,221,779121.45,566603.9
105060,BOM-HKG,BOM,HKG,2025-04-10,341,Boeing 787-8,242,135,659809.38,541101.45
105061,MAA-BKK,MAA,BKK,2025-08-22,188,Boeing 787-8,242,172,424903.14,341745.82
105062,MAA-DOH,MAA,DOH,2026-01-07,272,Airbus A321neo,220,220,557291.08,455658.51
105063,BOM-HKG,BOM,HKG,2025-07-17,332,Airbus A350-900,325,239,743737.67,747117.15
105064,AMD-NAG,AMD,NAG,2025-09-13,79,Airbus A320,180,138,117385.19,123924.99
